,symbol,lot,type,opentime,closetime,openprice,closeprice,stoploss,takeprofit,status,mount
813,EURUSD_15M,1,1,2017.07.31 14:15:00,2017.07.31 14:45:00,1.17537,1.17727,1.17737,1.17337,1,-190.00000000000128
814,EURUSD_15M,1,1,2017.07.31 15:00:00,2017.07.31 15:45:00,1.17897,1.18087,1.18097,1.17697,1,-190.00000000000128
815,EURUSD_15M,1,1,2017.07.31 16:00:00,2017.08.01 14:30:00,1.18252,1.18052,1.18452,1.18052,1,200.00000000000017
816,EURUSD_15M,1,0,2017.07.31 17:00:00,2017.07.31 18:30:00,1.18118,1.18308,1.17908,1.18308,1,190.00000000000128
817,EURUSD_15M,1,0,2017.07.31 18:45:00,2017.08.01 09:00:00,1.18306,1.18096,1.18096,1.18496,1,-209.9999999999991
818,EURUSD_15M,1,0,2017.08.01 09:15:00,2017.08.01 14:00:00,1.1814799999999999,1.1833799999999999,1.1793799999999999,1.1833799999999999,1,190.00000000000128
819,EURUSD_15M,1,0,2017.08.01 14:15:00,2017.08.01 14:30:00,1.1829299999999998,1.1808299999999998,1.1808299999999998,1.1848299999999998,1,-209.9999999999991
820,EURUSD_15M,1,0,2017.08.01 14:45:00,2017.08.01 17:15:00,1.18067,1.1825700000000001,1.1785700000000001,1.1825700000000001,1,190.00000000000128
821,EURUSD_15M,1,1,2017.08.01 15:15:00,2017.08.01 17:15:00,1.1803,1.1822,1.1823,1.1783,1,-190.00000000000128
822,EURUSD_15M,1,1,2017.08.01 17:30:00,2017.08.01 18:30:00,1.1825299999999999,1.1805299999999999,1.1845299999999999,1.1805299999999999,1,200.00000000000017
823,EURUSD_15M,1,1,2017.08.01 18:45:00,2017.08.02 04:00:00,1.18045,1.18235,1.18245,1.17845,1,-190.00000000000128
824,EURUSD_15M,1,1,2017.08.02 04:15:00,2017.08.02 06:45:00,1.18228,1.18418,1.18428,1.18028,1,-190.00000000000128
825,EURUSD_15M,1,1,2017.08.02 07:00:00,2017.08.02 08:15:00,1.18397,1.18587,1.18597,1.18197,1,-190.00000000000128
826,EURUSD_15M,1,0,2017.08.02 08:00:00,2017.08.02 08:15:00,1.18345,1.18535,1.18135,1.18535,1,190.00000000000128
827,EURUSD_15M,1,0,2017.08.02 08:30:00,2017.08.02 09:15:00,1.18613,1.18403,1.18403,1.18803,1,-209.9999999999991
828,EURUSD_15M,1,0,2017.08.02 09:30:00,2017.08.02 11:30:00,1.18448,1.18238,1.18238,1.18638,1,-209.9999999999991
829,EURUSD_15M,1,0,2017.08.02 11:45:00,2017.08.02 14:00:00,1.1824999999999999,1.1844,1.1804,1.1844,1,190.00000000000128
830,EURUSD_15M,1,0,2017.08.02 14:15:00,2017.08.02 15:00:00,1.18495,1.18685,1.18285,1.18685,1,190.00000000000128
831,EURUSD_15M,1,0,2017.08.02 15:15:00,2017.08.02 17:00:00,1.18611,1.18801,1.18401,1.18801,1,190.00000000000128
832,EURUSD_15M,1,0,2017.08.02 17:15:00,2017.08.02 18:00:00,1.18974,1.18764,1.18764,1.19164,1,-209.9999999999991
833,EURUSD_15M,1,0,2017.08.02 18:15:00,2017.08.02 19:15:00,1.18745,1.18535,1.18535,1.18935,1,-209.9999999999991
834,EURUSD_15M,1,0,2017.08.02 19:30:00,2017.08.03 08:00:00,1.1855200000000001,1.1834200000000001,1.1834200000000001,1.1874200000000001,1,-209.9999999999991
835,EURUSD_15M,1,1,2017.08.03 07:45:00,2017.08.03 12:15:00,1.18416,1.1860600000000001,1.18616,1.18216,1,-190.00000000000128
836,EURUSD_15M,1,1,2017.08.03 12:30:00,2017.08.03 13:00:00,1.1873,1.1853,1.1893,1.1853,1,200.00000000000017
837,EURUSD_15M,1,1,2017.08.03 13:15:00,2017.08.03 14:00:00,1.18499,1.18689,1.18699,1.18299,1,-190.00000000000128
838,EURUSD_15M,1,1,2017.08.03 14:15:00,2017.08.03 14:45:00,1.18638,1.18828,1.18838,1.18438,1,-190.00000000000128
839,EURUSD_15M,1,1,2017.08.03 15:00:00,2017.08.04 12:30:00,1.18792,1.18592,1.18992,1.18592,1,200.00000000000017
840,EURUSD_15M,1,0,2017.08.03 17:30:00,2017.08.03 19:30:00,1.1867299999999998,1.1886299999999999,1.1846299999999998,1.1886299999999999,1,190.00000000000128
841,EURUSD_15M,1,0,2017.08.03 19:45:00,2017.08.04 11:00:00,1.18859,1.18649,1.18649,1.19049,1,-209.9999999999991
842,EURUSD_15M,1,0,2017.08.04 11:15:00,2017.08.04 12:30:00,1.1869,1.1848,1.1848,1.1888,1,-209.9999999999991
843,EURUSD_15M,1,0,2017.08.04 12:45:00,2017.08.04 13:00:00,1.1859899999999999,1.1838899999999999,1.1838899999999999,1.18789,1,-209.9999999999991
844,EURUSD_15M,1,0,2017.08.04 13:15:00,2017.08.04 13:45:00,1.183,1.1809,1.1809,1.1849,1,-209.9999999999991
845,EURUSD_15M,1,0,2017.08.04 14:00:00,2017.08.04 14:15:00,1.1794499999999999,1.17735,1.17735,1.18135,1,-209.9999999999991
846,EURUSD_15M,1,1,2017.08.04 14:15:00,2017.08.04 14:30:00,1.17658,1.17458,1.17858,1.17458,1,200.00000000000017
847,EURUSD_15M,1,1,2017.08.04 14:45:00,2017.08.04 19:00:00,1.17556,1.17746,1.17756,1.17356,1,-190.00000000000128
848,EURUSD_15M,1,1,2017.08.04 19:15:00,2017.08.07 02:00:00,1.17751,1.17941,1.17951,1.17551,1,-190.00000000000128
849,EURUSD_15M,1,1,2017.08.07 02:15:00,2017.08.08 01:30:00,1.1796799999999998,1.1815799999999999,1.1816799999999998,1.1776799999999998,1,-190.00000000000128
850,EURUSD_15M,1,0,2017.08.07 11:15:00,2017.08.08 01:45:00,1.18021,1.18211,1.17811,1.18211,1,190.00000000000128
851,EURUSD_15M,1,1,2017.08.08 01:45:00,2017.08.08 14:00:00,1.1817,1.1797,1.1837,1.1797,1,200.00000000000017
852,EURUSD_15M,1,0,2017.08.08 02:30:00,2017.08.08 14:00:00,1.18164,1.17954,1.17954,1.18354,1,-209.9999999999991
853,EURUSD_15M,1,0,2017.08.08 14:15:00,2017.08.08 14:30:00,1.1785299999999999,1.1764299999999999,1.1764299999999999,1.1804299999999999,1,-209.9999999999991
854,EURUSD_15M,1,0,2017.08.08 14:45:00,2017.08.08 15:45:00,1.17455,1.17245,1.17245,1.17645,1,-209.9999999999991
855,EURUSD_15M,1,0,2017.08.08 16:00:00,2017.08.08 16:30:00,1.17256,1.17446,1.17046,1.17446,1,190.00000000000128
856,EURUSD_15M,1,1,2017.08.08 16:30:00,2017.08.08 17:00:00,1.17414,1.17604,1.17614,1.17214,1,-190.00000000000128
857,EURUSD_15M,1,1,2017.08.08 17:15:00,2017.08.09 00:30:00,1.1760899999999999,1.1740899999999999,1.1780899999999999,1.1740899999999999,1,200.00000000000017
858,EURUSD_15M,1,1,2017.08.09 00:45:00,2017.08.09 07:00:00,1.17381,1.17571,1.17581,1.17181,1,-190.00000000000128
859,EURUSD_15M,1,1,2017.08.09 07:15:00,2017.08.09 08:00:00,1.17557,1.17357,1.17757,1.17357,1,200.00000000000017
860,EURUSD_15M,1,1,2017.08.09 08:15:00,2017.08.09 09:30:00,1.1732200000000002,1.1751200000000002,1.1752200000000002,1.1712200000000001,1,-190.00000000000128
861,EURUSD_15M,1,1,2017.08.09 09:45:00,2017.08.09 12:00:00,1.17499,1.17299,1.17699,1.17299,1,200.00000000000017
862,EURUSD_15M,1,1,2017.08.09 12:15:00,2017.08.09 13:00:00,1.17311,1.17111,1.17511,1.17111,1,200.00000000000017
863,EURUSD_15M,1,1,2017.08.09 13:15:00,2017.08.09 14:15:00,1.1706299999999998,1.1725299999999999,1.1726299999999998,1.1686299999999998,1,-190.00000000000128
864,EURUSD_15M,1,1,2017.08.09 14:30:00,2017.08.09 17:30:00,1.1735,1.1754,1.1755,1.1715,1,-190.00000000000128
865,EURUSD_15M,1,1,2017.08.09 17:45:00,2017.08.10 05:15:00,1.17516,1.17316,1.17716,1.17316,1,200.00000000000017
866,EURUSD_15M,1,0,2017.08.09 21:45:00,2017.08.10 03:00:00,1.1760899999999999,1.1739899999999999,1.1739899999999999,1.1779899999999999,1,-209.9999999999991
867,EURUSD_15M,1,0,2017.08.10 03:15:00,2017.08.10 07:45:00,1.1740899999999999,1.1719899999999999,1.1719899999999999,1.1759899999999999,1,-209.9999999999991
868,EURUSD_15M,1,0,2017.08.10 08:00:00,2017.08.10 12:30:00,1.17218,1.17408,1.17008,1.17408,1,190.00000000000128
869,EURUSD_15M,1,1,2017.08.10 10:00:00,2017.08.10 12:00:00,1.17116,1.17306,1.17316,1.16916,1,-190.00000000000128
870,EURUSD_15M,1,1,2017.08.10 12:15:00,2017.08.10 14:45:00,1.17314,1.17504,1.17514,1.17114,1,-190.00000000000128
871,EURUSD_15M,1,1,2017.08.10 15:00:00,2017.08.10 18:45:00,1.17496,1.17686,1.17696,1.17296,1,-190.00000000000128
872,EURUSD_15M,1,1,2017.08.10 19:00:00,2017.08.11 09:30:00,1.1770100000000001,1.17501,1.1790100000000001,1.17501,1,200.00000000000017
873,EURUSD_15M,1,0,2017.08.10 21:45:00,2017.08.11 07:15:00,1.17731,1.17521,1.17521,1.17921,1,-209.9999999999991
874,EURUSD_15M,1,0,2017.08.11 07:30:00,2017.08.11 10:30:00,1.1755,1.1774,1.1734,1.1774,1,190.00000000000128
875,EURUSD_15M,1,0,2017.08.11 10:45:00,2017.08.11 12:30:00,1.1768299999999998,1.1787299999999998,1.1747299999999998,1.1787299999999998,1,190.00000000000128
876,EURUSD_15M,1,0,2017.08.11 12:45:00,2017.08.11 13:30:00,1.1820899999999999,1.1799899999999999,1.1799899999999999,1.1839899999999999,1,-209.9999999999991
877,EURUSD_15M,1,0,2017.08.11 13:45:00,2017.08.11 14:00:00,1.17869,1.18059,1.17659,1.18059,1,190.00000000000128
878,EURUSD_15M,1,0,2017.08.11 14:15:00,2017.08.11 17:00:00,1.18056,1.18246,1.17846,1.18246,1,190.00000000000128
879,EURUSD_15M,1,0,2017.08.11 17:15:00,2017.08.14 05:30:00,1.1831,1.181,1.181,1.185,1,-209.9999999999991
880,EURUSD_15M,1,0,2017.08.14 05:45:00,2017.08.14 06:45:00,1.1812,1.1831,1.1791,1.1831,1,190.00000000000128
881,EURUSD_15M,1,0,2017.08.14 07:00:00,2017.08.14 07:45:00,1.18318,1.18108,1.18108,1.18508,1,-209.9999999999991
882,EURUSD_15M,1,0,2017.08.14 08:00:00,2017.08.14 11:00:00,1.18092,1.17882,1.17882,1.18282,1,-209.9999999999991
883,EURUSD_15M,1,0,2017.08.14 11:15:00,2017.08.14 14:00:00,1.1792799999999999,1.17718,1.17718,1.18118,1,-209.9999999999991
884,EURUSD_15M,1,1,2017.08.14 12:30:00,2017.08.14 14:00:00,1.17963,1.17763,1.18163,1.17763,1,200.00000000000017
885,EURUSD_15M,1,1,2017.08.14 14:15:00,2017.08.15 06:00:00,1.17808,1.17608,1.18008,1.17608,1,200.00000000000017
886,EURUSD_15M,1,1,2017.08.15 06:15:00,2017.08.15 07:00:00,1.17555,1.17355,1.17755,1.17355,1,200.00000000000017
887,EURUSD_15M,1,1,2017.08.15 07:15:00,2017.08.15 08:00:00,1.17314,1.17504,1.17514,1.17114,1,-190.00000000000128
888,EURUSD_15M,1,1,2017.08.15 08:15:00,2017.08.15 12:30:00,1.1753799999999999,1.1733799999999999,1.1773799999999999,1.1733799999999999,1,200.00000000000017
889,EURUSD_15M,1,1,2017.08.15 12:45:00,2017.08.15 13:30:00,1.17009,1.17199,1.17209,1.16809,1,-190.00000000000128
890,EURUSD_15M,1,1,2017.08.15 13:45:00,2017.08.15 17:00:00,1.17206,1.1739600000000001,1.17406,1.17006,1,-190.00000000000128
891,EURUSD_15M,1,1,2017.08.15 17:15:00,2017.08.16 07:45:00,1.1742700000000001,1.1722700000000001,1.1762700000000001,1.1722700000000001,1,200.00000000000017
892,EURUSD_15M,1,0,2017.08.16 06:45:00,2017.08.16 07:15:00,1.17323,1.17513,1.17113,1.17513,1,190.00000000000128
893,EURUSD_15M,1,0,2017.08.16 07:30:00,2017.08.16 07:45:00,1.17551,1.17341,1.17341,1.17741,1,-209.9999999999991
894,EURUSD_15M,1,0,2017.08.16 08:00:00,2017.08.16 08:30:00,1.17171,1.17361,1.16961,1.17361,1,190.00000000000128
895,EURUSD_15M,1,0,2017.08.16 08:45:00,2017.08.16 10:00:00,1.1735799999999998,1.1714799999999999,1.1714799999999999,1.1754799999999999,1,-209.9999999999991
896,EURUSD_15M,1,0,2017.08.16 10:15:00,2017.08.16 13:00:00,1.1708,1.1687,1.1687,1.1727,1,-209.9999999999991
897,EURUSD_15M,1,1,2017.08.16 12:00:00,2017.08.16 13:00:00,1.1711799999999999,1.1691799999999999,1.17318,1.1691799999999999,1,200.00000000000017
898,EURUSD_15M,1,1,2017.08.16 13:15:00,2017.08.16 14:45:00,1.16921,1.17111,1.17121,1.16721,1,-190.00000000000128
899,EURUSD_15M,1,1,2017.08.16 15:00:00,2017.08.16 17:00:00,1.1703,1.1722,1.1723,1.1683,1,-190.00000000000128
900,EURUSD_15M,1,1,2017.08.16 17:15:00,2017.08.16 18:00:00,1.1724700000000001,1.1743700000000001,1.1744700000000001,1.1704700000000001,1,-190.00000000000128
901,EURUSD_15M,1,1,2017.08.16 18:15:00,2017.08.17 01:45:00,1.17667,1.1785700000000001,1.17867,1.17467,1,-190.00000000000128
902,EURUSD_15M,1,0,2017.08.16 23:30:00,2017.08.17 07:15:00,1.1773200000000001,1.1752200000000002,1.1752200000000002,1.1792200000000002,1,-209.9999999999991
903,EURUSD_15M,1,0,2017.08.17 07:30:00,2017.08.17 08:00:00,1.17566,1.17356,1.17356,1.17756,1,-209.9999999999991
904,EURUSD_15M,1,0,2017.08.17 08:15:00,2017.08.17 09:45:00,1.1738799999999998,1.1717799999999998,1.1717799999999998,1.1757799999999998,1,-209.9999999999991
905,EURUSD_15M,1,0,2017.08.17 10:00:00,2017.08.17 11:30:00,1.17079,1.16869,1.16869,1.17269,1,-209.9999999999991
906,EURUSD_15M,1,0,2017.08.17 11:45:00,2017.08.17 13:15:00,1.16892,1.17082,1.16682,1.17082,1,190.00000000000128
907,EURUSD_15M,1,0,2017.08.17 13:30:00,2017.08.17 14:00:00,1.1718899999999999,1.17379,1.1697899999999999,1.17379,1,190.00000000000128
908,EURUSD_15M,1,1,2017.08.17 14:00:00,2017.08.17 16:45:00,1.17274,1.17464,1.17474,1.17074,1,-190.00000000000128
909,EURUSD_15M,1,1,2017.08.17 17:00:00,2017.08.17 20:15:00,1.17416,1.17216,1.17616,1.17216,1,200.00000000000017
910,EURUSD_15M,1,1,2017.08.17 20:30:00,2017.08.18 07:00:00,1.17205,1.17395,1.17405,1.17005,1,-190.00000000000128
911,EURUSD_15M,1,0,2017.08.18 07:00:00,2017.08.18 09:00:00,1.17385,1.17575,1.17175,1.17575,1,190.00000000000128
912,EURUSD_15M,1,0,2017.08.18 09:15:00,2017.08.18 15:15:00,1.17515,1.17305,1.17305,1.17705,1,-209.9999999999991
913,EURUSD_15M,1,0,2017.08.18 15:30:00,2017.08.18 16:45:00,1.17355,1.17545,1.17145,1.17545,1,190.00000000000128
914,EURUSD_15M,1,0,2017.08.18 17:00:00,2017.08.21 11:00:00,1.17505,1.17695,1.17295,1.17695,1,190.00000000000128
915,EURUSD_15M,1,1,2017.08.21 10:30:00,2017.08.21 11:00:00,1.17488,1.17678,1.17688,1.17288,1,-190.00000000000128
916,EURUSD_15M,1,1,2017.08.21 11:15:00,2017.08.21 13:00:00,1.17646,1.17836,1.17846,1.17446,1,-190.00000000000128
917,EURUSD_15M,1,1,2017.08.21 13:15:00,2017.08.21 14:30:00,1.17874,1.18064,1.18074,1.17674,1,-190.00000000000128
918,EURUSD_15M,1,0,2017.08.21 13:30:00,2017.08.21 14:00:00,1.1783,1.1802,1.1762,1.1802,1,190.00000000000128
919,EURUSD_15M,1,0,2017.08.21 14:15:00,2017.08.21 14:45:00,1.17976,1.18166,1.17766,1.18166,1,190.00000000000128
920,EURUSD_15M,1,0,2017.08.21 15:00:00,2017.08.22 06:30:00,1.1816,1.1795,1.1795,1.1835,1,-209.9999999999991
921,EURUSD_15M,1,0,2017.08.22 06:45:00,2017.08.22 08:00:00,1.17985,1.17775,1.17775,1.18175,1,-209.9999999999991
922,EURUSD_15M,1,0,2017.08.22 08:15:00,2017.08.22 09:30:00,1.1778,1.1757,1.1757,1.1797,1,-209.9999999999991
923,EURUSD_15M,1,0,2017.08.22 09:45:00,2017.08.23 07:30:00,1.1758600000000001,1.1777600000000001,1.1737600000000001,1.1777600000000001,1,190.00000000000128
924,EURUSD_15M,1,1,2017.08.22 11:00:00,2017.08.23 07:30:00,1.17533,1.17723,1.17733,1.17333,1,-190.00000000000128
925,EURUSD_15M,1,1,2017.08.23 07:45:00,2017.08.23 08:15:00,1.17713,1.17903,1.17913,1.17513,1,-190.00000000000128
926,EURUSD_15M,1,1,2017.08.23 08:30:00,2017.08.23 12:00:00,1.17856,1.18046,1.18056,1.17656,1,-190.00000000000128
927,EURUSD_15M,1,0,2017.08.23 08:45:00,2017.08.23 12:00:00,1.1785299999999999,1.1804299999999999,1.1764299999999999,1.1804299999999999,1,190.00000000000128
928,EURUSD_15M,1,0,2017.08.23 12:15:00,2017.08.23 14:15:00,1.17994,1.18184,1.17784,1.18184,1,190.00000000000128
929,EURUSD_15M,1,0,2017.08.23 14:30:00,2017.08.24 06:45:00,1.18119,1.17909,1.17909,1.18309,1,-209.9999999999991
930,EURUSD_15M,1,0,2017.08.24 07:00:00,2017.08.24 17:00:00,1.1792200000000002,1.1811200000000002,1.1771200000000002,1.1811200000000002,1,190.00000000000128
931,EURUSD_15M,1,1,2017.08.24 10:15:00,2017.08.24 17:00:00,1.17903,1.18093,1.18103,1.17703,1,-190.00000000000128
932,EURUSD_15M,1,1,2017.08.24 17:15:00,2017.08.25 07:00:00,1.18089,1.17889,1.18289,1.17889,1,200.00000000000017
933,EURUSD_15M,1,0,2017.08.24 23:00:00,2017.08.25 07:00:00,1.18049,1.17839,1.17839,1.18239,1,-209.9999999999991
934,EURUSD_15M,1,1,2017.08.25 07:15:00,2017.08.25 08:30:00,1.1778899999999999,1.17979,1.1798899999999999,1.1758899999999999,1,-190.00000000000128
935,EURUSD_15M,1,1,2017.08.25 08:45:00,2017.08.25 10:30:00,1.17969,1.18159,1.18169,1.17769,1,-190.00000000000128
936,EURUSD_15M,1,1,2017.08.25 10:45:00,2017.08.25 13:45:00,1.18182,1.17982,1.18382,1.17982,1,200.00000000000017
937,EURUSD_15M,1,1,2017.08.25 14:00:00,2017.08.25 14:15:00,1.17982,1.18172,1.18182,1.17782,1,-190.00000000000128
938,EURUSD_15M,1,0,2017.08.25 14:30:00,2017.08.25 16:30:00,1.18669,1.18859,1.18459,1.18859,1,190.00000000000128
939,EURUSD_15M,1,0,2017.08.25 16:45:00,2017.08.25 19:00:00,1.1885999999999999,1.1905,1.1864999999999999,1.1905,1,190.00000000000128
940,EURUSD_15M,1,0,2017.08.25 19:15:00,2017.08.25 19:30:00,1.19271,1.19061,1.19061,1.19461,1,-209.9999999999991
941,EURUSD_15M,1,0,2017.08.25 19:45:00,2017.08.25 20:30:00,1.19125,1.19315,1.18915,1.19315,1,190.00000000000128
942,EURUSD_15M,1,0,2017.08.25 20:45:00,2017.08.27 21:00:00,1.19246,1.19436,1.19036,1.19436,1,190.00000000000128
943,EURUSD_15M,1,0,2017.08.27 21:15:00,2017.08.28 00:30:00,1.19468,1.19258,1.19258,1.19658,1,-209.9999999999991
944,EURUSD_15M,1,0,2017.08.28 00:45:00,2017.08.28 14:15:00,1.19271,1.19461,1.19061,1.19461,1,190.00000000000128
945,EURUSD_15M,1,0,2017.08.28 14:30:00,2017.08.28 15:15:00,1.1949299999999998,1.1968299999999998,1.1928299999999998,1.1968299999999998,1,190.00000000000128
946,EURUSD_15M,1,0,2017.08.28 15:30:00,2017.08.29 06:30:00,1.19727,1.19917,1.19517,1.19917,1,190.00000000000128
947,EURUSD_15M,1,0,2017.08.29 06:45:00,2017.08.29 07:00:00,1.1991399999999999,1.2010399999999999,1.1970399999999999,1.2010399999999999,1,190.00000000000128
948,EURUSD_15M,1,0,2017.08.29 07:15:00,2017.08.29 07:45:00,1.20279,1.20469,1.20069,1.20469,1,190.00000000000128
949,EURUSD_15M,1,0,2017.08.29 08:00:00,2017.08.29 13:45:00,1.20482,1.20272,1.20272,1.20672,1,-209.9999999999991
950,EURUSD_15M,1,0,2017.08.29 14:00:00,2017.08.29 17:00:00,1.20268,1.20058,1.20058,1.20458,1,-209.9999999999991
951,EURUSD_15M,1,0,2017.08.29 17:15:00,2017.08.29 18:00:00,1.20092,1.19882,1.19882,1.20282,1,-209.9999999999991
952,EURUSD_15M,1,0,2017.08.29 18:15:00,2017.08.29 19:45:00,1.19891,1.19681,1.19681,1.20081,1,-209.9999999999991
953,EURUSD_15M,1,0,2017.08.29 20:00:00,2017.08.30 06:15:00,1.19695,1.19485,1.19485,1.19885,1,-209.9999999999991
954,EURUSD_15M,1,1,2017.08.30 00:15:00,2017.08.30 06:15:00,1.19734,1.19534,1.19934,1.19534,1,200.00000000000017
955,EURUSD_15M,1,1,2017.08.30 06:30:00,2017.08.30 11:30:00,1.19523,1.19323,1.19723,1.19323,1,200.00000000000017
956,EURUSD_15M,1,1,2017.08.30 11:45:00,2017.08.30 12:30:00,1.1932,1.1912,1.1952,1.1912,1,200.00000000000017
957,EURUSD_15M,1,1,2017.08.30 12:45:00,2017.08.30 13:30:00,1.1911,1.193,1.1931,1.1891,1,-190.00000000000128
958,EURUSD_15M,1,1,2017.08.30 13:45:00,2017.08.30 14:15:00,1.1928,1.1908,1.1948,1.1908,1,200.00000000000017
959,EURUSD_15M,1,1,2017.08.30 14:30:00,2017.08.30 15:45:00,1.1908,1.1927,1.1928,1.1888,1,-190.00000000000128
960,EURUSD_15M,1,1,2017.08.30 16:00:00,2017.08.30 16:45:00,1.19269,1.19069,1.19469,1.19069,1,200.00000000000017
961,EURUSD_15M,1,1,2017.08.30 17:00:00,2017.08.30 18:30:00,1.19042,1.18842,1.19242,1.18842,1,200.00000000000017
962,EURUSD_15M,1,1,2017.08.30 18:45:00,2017.08.31 06:15:00,1.18906,1.18706,1.19106,1.18706,1,200.00000000000017
963,EURUSD_15M,1,1,2017.08.31 06:30:00,2017.08.31 06:45:00,1.18746,1.18936,1.18946,1.18546,1,-190.00000000000128
964,EURUSD_15M,1,1,2017.08.31 07:00:00,2017.08.31 10:00:00,1.18906,1.18706,1.19106,1.18706,1,200.00000000000017
965,EURUSD_15M,1,1,2017.08.31 10:15:00,2017.08.31 11:45:00,1.18556,1.18356,1.18756,1.18356,1,200.00000000000017
966,EURUSD_15M,1,1,2017.08.31 12:00:00,2017.08.31 13:45:00,1.18391,1.18581,1.18591,1.18191,1,-190.00000000000128
967,EURUSD_15M,1,1,2017.08.31 14:00:00,2017.08.31 14:30:00,1.18539,1.18729,1.18739,1.18339,1,-190.00000000000128
968,EURUSD_15M,1,1,2017.08.31 14:45:00,2017.08.31 15:00:00,1.18696,1.18886,1.18896,1.18496,1,-190.00000000000128
969,EURUSD_15M,1,1,2017.08.31 15:15:00,2017.08.31 15:45:00,1.18773,1.18963,1.18973,1.18573,1,-190.00000000000128
970,EURUSD_15M,1,1,2017.08.31 16:00:00,2017.08.31 16:45:00,1.18931,1.18731,1.19131,1.18731,1,200.00000000000017
971,EURUSD_15M,1,1,2017.08.31 17:00:00,2017.08.31 18:15:00,1.1880700000000002,1.1899700000000002,1.1900700000000002,1.1860700000000002,1,-190.00000000000128
972,EURUSD_15M,1,1,2017.08.31 18:30:00,2017.09.01 06:30:00,1.1906,1.1886,1.1926,1.1886,1,200.00000000000017
973,EURUSD_15M,1,0,2017.08.31 23:15:00,2017.09.01 05:30:00,1.19126,1.18916,1.18916,1.19316,1,-209.9999999999991
974,EURUSD_15M,1,0,2017.09.01 05:45:00,2017.09.01 10:00:00,1.18915,1.19105,1.18705,1.19105,1,190.00000000000128
975,EURUSD_15M,1,0,2017.09.01 10:15:00,2017.09.01 12:15:00,1.19084,1.19274,1.18874,1.19274,1,190.00000000000128
976,EURUSD_15M,1,0,2017.09.01 12:30:00,2017.09.01 12:45:00,1.19177,1.18967,1.18967,1.19367,1,-209.9999999999991
977,EURUSD_15M,1,0,2017.09.01 13:00:00,2017.09.01 13:30:00,1.19071,1.18861,1.18861,1.19261,1,-209.9999999999991
978,EURUSD_15M,1,0,2017.09.01 13:45:00,2017.09.01 14:00:00,1.1885299999999999,1.1864299999999999,1.1864299999999999,1.1904299999999999,1,-209.9999999999991
979,EURUSD_15M,1,0,2017.09.01 14:15:00,2017.09.01 14:45:00,1.18706,1.18896,1.18496,1.18896,1,190.00000000000128
980,EURUSD_15M,1,1,2017.09.01 15:00:00,2017.09.01 16:45:00,1.18781,1.18581,1.18981,1.18581,1,200.00000000000017
981,EURUSD_15M,1,1,2017.09.01 17:00:00,2017.09.03 21:00:00,1.18579,1.18769,1.18779,1.18379,1,-190.00000000000128
982,EURUSD_15M,1,1,2017.09.03 21:15:00,2017.09.04 08:15:00,1.18834,1.19024,1.19034,1.18634,1,-190.00000000000128
983,EURUSD_15M,1,1,2017.09.04 08:30:00,2017.09.04 12:15:00,1.19135,1.18935,1.19335,1.18935,1,200.00000000000017
984,EURUSD_15M,1,0,2017.09.04 09:15:00,2017.09.04 12:15:00,1.19213,1.19003,1.19003,1.19403,1,-209.9999999999991
985,EURUSD_15M,1,0,2017.09.04 12:30:00,2017.09.04 15:15:00,1.18964,1.19154,1.18754,1.19154,1,190.00000000000128
986,EURUSD_15M,1,0,2017.09.04 15:30:00,2017.09.04 16:45:00,1.19167,1.18957,1.18957,1.19357,1,-209.9999999999991
987,EURUSD_15M,1,0,2017.09.04 17:00:00,2017.09.05 02:45:00,1.18906,1.19096,1.18696,1.19096,1,190.00000000000128
988,EURUSD_15M,1,0,2017.09.05 03:00:00,2017.09.05 07:30:00,1.19071,1.18861,1.18861,1.19261,1,-209.9999999999991
989,EURUSD_15M,1,1,2017.09.05 04:30:00,2017.09.05 07:30:00,1.1908100000000001,1.1888100000000001,1.1928100000000001,1.1888100000000001,1,200.00000000000017
990,EURUSD_15M,1,1,2017.09.05 07:45:00,2017.09.05 10:15:00,1.1878799999999998,1.1897799999999998,1.1898799999999998,1.1858799999999998,1,-190.00000000000128
991,EURUSD_15M,1,1,2017.09.05 10:30:00,2017.09.05 11:15:00,1.1900700000000002,1.1880700000000002,1.1920700000000002,1.1880700000000002,1,200.00000000000017
992,EURUSD_15M,1,1,2017.09.05 11:30:00,2017.09.05 14:00:00,1.18859,1.19049,1.19059,1.18659,1,-190.00000000000128
993,EURUSD_15M,1,1,2017.09.05 14:15:00,2017.09.05 14:30:00,1.19086,1.19276,1.19286,1.18886,1,-190.00000000000128
994,EURUSD_15M,1,1,2017.09.05 14:45:00,2017.09.05 15:00:00,1.19356,1.19156,1.19556,1.19156,1,200.00000000000017
995,EURUSD_15M,1,1,2017.09.05 15:15:00,2017.09.06 07:45:00,1.19147,1.19337,1.19347,1.18947,1,-190.00000000000128
996,EURUSD_15M,1,0,2017.09.05 20:00:00,2017.09.06 07:45:00,1.19195,1.19385,1.18985,1.19385,1,190.00000000000128
997,EURUSD_15M,1,0,2017.09.06 08:00:00,2017.09.06 14:15:00,1.1935200000000001,1.1914200000000001,1.1914200000000001,1.1954200000000001,1,-209.9999999999991
998,EURUSD_15M,1,0,2017.09.06 14:30:00,2017.09.06 14:45:00,1.19189,1.19379,1.18979,1.19379,1,190.00000000000128
